(a21,b53)     (a61,b112)    (a101,b125)   (a141,b167)   (a181,b135)
(a21,b58)     (a61,b119)    (a101,b128)   (a141,b169)   (a181,b137)
(a21,b60)     (a61,b120)    (a101,b131)   (a141,b178)   (a181,b138)
(a21,b61)     (a61,b126)    (a101,b134)   (a141,b179)   (a181,b140)
(a21,b63)     (a61,b127)    (a101,b137)   (a141,b180)   (a181,b147)
(a21,b67)     (a61,b128)    (a101,b139)   (a141,b181)   (a181,b151)
(a21,b68)     (a61,b135)    (a101,b140)   (a141,b183)   (a181,b154)
(a21,b69)     (a61,b139)    (a101,b143)   (a141,b185)   (a181,b157)
(a21,b72)     (a61,b140)    (a101,b144)   (a141,b188)   (a181,b158)
(a21,b73)     (a61,b144)    (a101,b147)   (a141,b189)   (a181,b159)
(a21,b75)     (a61,b145)    (a101,b154)   (a141,b190)   (a181,b160)
(a21,b77)     (a61,b146)    (a101,b155)   (a141,b191)   (a181,b163)
(a21,b81)     (a61,b148)    (a101,b156)   (a141,b192)   (a181,b169)
(a21,b85)     (a61,b149)    (a101,b157)   (a141,b194)   (a181,b173)
(a21,b87)     (a61,b150)    (a101,b164)   (a141,b196)   (a181,b174)
(a21,b89)     (a61,b151)    (a101,b168)   (a142,b2)     (a181,b175)
(a21,b93)     (a61,b152)    (a101,b172)   (a142,b3)     (a181,b186)
(a21,b95)     (a61,b153)    (a101,b178)   (a142,b4)     (a181,b187)
(a21,b96)     (a61,b155)    (a101,b179)   (a142,b6)     (a181,b188)
(a21,b97)     (a61,b156)    (a101,b181)   (a142,b8)     (a181,b191)
(a21,b102)    (a61,b159)    (a101,b183)   (a142,b9)     (a181,b192)
(a21,b106)    (a61,b160)    (a101,b184)   (a142,b10)    (a181,b194)
(a21,b112)    (a61,b162)    (a101,b185)   (a142,b11)    (a181,b195)
(a21,b114)    (a61,b163)    (a101,b189)   (a142,b13)    (a181,b196)
(a21,b116)    (a61,b164)    (a101,b193)   (a142,b18)    (a181,b199)
(a21,b120)    (a61,b166)    (a101,b195)   (a142,b19)    (a182,b2)
(a21,b121)    (a61,b167)    (a101,b197)   (a142,b20)    (a182,b3)
(a21,b122)    (a61,b168)    (a102,b1)     (a142,b21)    (a182,b4)
(a21,b129)    (a61,b170)    (a102,b4)     (a142,b29)    (a182,b6)
(a21,b132)    (a61,b173)    (a102,b5)     (a142,b36)    (a182,b7)
(a21,b134)    (a61,b179)    (a102,b7)     (a142,b41)    (a182,b8)
(a21,b135)    (a61,b180)    (a102,b9)     (a142,b43)    (a182,b10)
(a21,b142)    (a61,b181)    (a102,b10)    (a142,b44)    (a182,b12)
(a21,b144)    (a61,b187)    (a102,b12)    (a142,b47)    (a182,b13)
(a21,b145)    (a61,b189)    (a102,b14)    (a142,b48)    (a182,b14)
(a21,b146)    (a61,b191)    (a102,b16)    (a142,b49)    (a182,b25)
(a21,b149)    (a61,b194)    (a102,b19)    (a142,b50)    (a182,b28)
(a21,b150)    (a61,b195)    (a102,b21)    (a142,b51)    (a182,b30)
(a21,b153)    (a61,b197)    (a102,b22)    (a142,b54)    (a182,b31)
(a21,b158)    (a61,b198)    (a102,b24)    (a142,b55)    (a182,b33)
(a21,b161)    (a61,b199)    (a102,b27)    (a142,b56)    (a182,b34)
(a21,b166)    (a62,b2)      (a102,b29)    (a142,b58)    (a182,b36)
(a21,b173)    (a62,b5)      (a102,b30)    (a142,b59)    (a182,b37)
(a21,b174)    (a62,b12)     (a102,b31)    (a142,b61)    (a182,b38)
(a21,b176)    (a62,b16)     (a102,b34)    (a142,b64)    (a182,b39)
(a21,b177)    (a62,b17)     (a102,b37)    (a142,b65)    (a182,b40)
(a21,b181)    (a62,b18)     (a102,b46)    (a142,b67)    (a182,b41)
(a21,b182)    (a62,b19)     (a102,b47)    (a142,b68)    (a182,b42)
(a21,b186)    (a62,b21)     (a102,b48)    (a142,b75)    (a182,b51)
(a21,b195)    (a62,b22)     (a102,b49)    (a142,b82)    (a182,b52)
(a21,b196)    (a62,b24)     (a102,b50)    (a142,b85)    (a182,b54)
(a21,b199)    (a62,b25)     (a102,b54)    (a142,b86)    (a182,b55)
(a22,b4)      (a62,b26)     (a102,b57)    (a142,b87)    (a182,b56)
(a22,b8)      (a62,b27)     (a102,b58)    (a142,b89)    (a182,b59)
(a22,b15)     (a62,b31)     (a102,b63)    (a142,b92)    (a182,b60)
(a22,b16)     (a62,b33)     (a102,b64)    (a142,b94)    (a182,b61)
(a22,b21)     (a62,b37)     (a102,b65)    (a142,b98)    (a182,b62)
(a22,b27)     (a62,b39)     (a102,b67)    (a142,b105)   (a182,b63)
(a22,b29)     (a62,b43)     (a102,b68)    (a142,b109)   (a182,b64)
(a22,b30)     (a62,b47)     (a102,b69)    (a142,b115)   (a182,b65)
(a22,b32)     (a62,b48)     (a102,b72)    (a142,b118)   (a182,b69)
(a22,b33)     (a62,b49)     (a102,b73)    (a142,b120)   (a182,b75)
(a22,b34)     (a62,b51)     (a102,b74)    (a142,b121)   (a182,b80)
(a22,b37)     (a62,b54)     (a102,b80)    (a142,b128)   (a182,b82)
(a22,b40)     (a62,b58)     (a102,b82)    (a142,b129)   (a182,b83)
(a22,b41)     (a62,b64)     (a102,b85)    (a142,b130)   (a182,b84)
(a22,b42)     (a62,b65)     (a102,b86)    (a142,b131)   (a182,b85)
(a22,b43)     (a62,b67)     (a102,b87)    (a142,b134)   (a182,b89)
(a22,b45)     (a62,b70)     (a102,b88)    (a142,b136)   (a182,b90)
(a22,b46)     (a62,b72)     (a102,b89)    (a142,b143)   (a182,b93)
(a22,b52)     (a62,b74)     (a102,b92)    (a142,b146)   (a182,b94)
(a22,b55)     (a62,b75)     (a102,b95)    (a142,b147)   (a182,b96)
(a22,b56)     (a62,b76)     (a102,b97)    (a142,b148)   (a182,b100)
(a22,b57)     (a62,b77)     (a102,b100)   (a142,b149)   (a182,b103)
(a22,b58)     (a62,b82)     (a102,b102)   (a142,b151)   (a182,b105)
(a22,b62)     (a62,b83)     (a102,b103)   (a142,b153)   (a182,b108)
(a22,b63)     (a62,b84)     (a102,b107)   (a142,b154)   (a182,b109)
(a22,b65)     (a62,b85)     (a102,b109)   (a142,b157)   (a182,b113)
(a22,b67)     (a62,b88)     (a102,b110)   (a142,b162)   (a182,b115)
(a22,b74)     (a62,b89)     (a102,b112)   (a142,b164)   (a182,b117)
(a22,b76)     (a62,b90)     (a102,b113)   (a142,b167)   (a182,b119)
(a22,b77)     (a62,b96)     (a102,b115)   (a142,b171)   (a182,b120)
(a22,b78)     (a62,b97)     (a102,b121)   (a142,b172)   (a182,b121)
(a22,b79)     (a62,b99)     (a102,b122)   (a142,b174)   (a182,b125)
(a22,b80)     (a62,b104)    (a102,b128)   (a142,b175)   (a182,b127)
(a22,b82)     (a62,b107)    (a102,b129)   (a142,b176)   (a182,b133)
(a22,b84)     (a62,b108)    (a102,b132)   (a142,b178)   (a182,b141)
(a22,b85)     (a62,b109)    (a102,b133)   (a142,b179)   (a182,b148)
(a22,b88)     (a62,b110)    (a102,b135)   (a142,b181)   (a182,b149)
(a22,b90)     (a62,b111)    (a102,b136)   (a142,b183)   (a182,b151)
(a22,b93)     (a62,b112)    (a102,b139)   (a142,b189)   (a182,b153)
(a22,b101)    (a62,b113)    (a102,b143)   (a142,b193)   (a182,b156)
(a22,b104)    (a62,b116)    (a102,b146)   (a142,b194)   (a182,b161)
(a22,b110)    (a62,b123)    (a102,b156)   (a142,b196)   (a182,b162)
(a22,b120)    (a62,b126)    (a102,b162)   (a142,b199)   (a182,b163)
(a22,b129)    (a62,b129)    (a102,b165)   (a143,b1)     (a182,b164)
(a22,b130)    (a62,b130)    (a102,b168)   (a143,b4)     (a182,b165)
(a22,b132)    (a62,b137)    (a102,b174)   (a143,b5)     (a182,b166)
(a22,b136)    (a62,b139)    (a102,b175)   (a143,b6)     (a182,b169)
(a22,b138)    (a62,b144)    (a102,b178)   (a143,b7)     (a182,b170)
(a22,b139)    (a62,b146)    (a102,b179)   (a143,b8)     (a182,b171)
(a22,b141)    (a62,b149)    (a102,b181)   (a143,b9)     (a182,b178)
(a22,b147)    (a62,b150)    (a102,b182)   (a143,b10)    (a182,b185)
(a22,b153)    (a62,b155)    (a102,b184)   (a143,b11)    (a182,b189)
(a22,b154)    (a62,b157)    (a102,b185)   (a143,b17)    (a182,b190)
(a22,b155)    (a62,b160)    (a102,b188)   (a143,b20)    (a182,b196)
(a22,b156)    (a62,b161)    (a102,b189)   (a143,b22)    (a182,b198)
(a22,b158)    (a62,b163)    (a102,b190)   (a143,b23)    (a182,b199)
(a22,b164)    (a62,b165)    (a102,b193)   (a143,b24)    (a182,b200)
(a22,b165)    (a62,b167)    (a102,b194)   (a143,b29)    (a183,b3)
(a22,b169)    (a62,b168)    (a102,b197)   (a143,b30)    (a183,b6)
(a22,b170)    (a62,b170)    (a103,b1)     (a143,b31)    (a183,b7)
(a22,b173)    (a62,b171)    (a103,b2)     (a143,b32)    (a183,b14)
(a22,b174)    (a62,b176)    (a103,b4)     (a143,b33)    (a183,b15)
(a22,b175)    (a62,b180)    (a103,b5)     (a143,b35)    (a183,b16)
(a22,b176)    (a62,b183)    (a103,b6)     (a143,b37)    (a183,b17)
(a22,b178)    (a62,b188)    (a103,b7)     (a143,b38)    (a183,b20)
(a22,b179)    (a62,b190)    (a103,b10)    (a143,b41)    (a183,b21)
(a22,b180)    (a62,b196)    (a103,b19)    (a143,b43)    (a183,b24)
(a22,b183)    (a63,b5)      (a103,b25)    (a143,b44)    (a183,b25)
(a22,b184)    (a63,b8)      (a103,b35)    (a143,b46)    (a183,b27)
(a22,b187)    (a63,b11)     (a103,b36)    (a143,b50)    (a183,b28)
(a22,b191)    (a63,b12)     (a103,b39)    (a143,b54)    (a183,b30)
(a22,b192)    (a63,b13)     (a103,b40)    (a143,b57)    (a183,b31)
(a22,b195)    (a63,b16)     (a103,b45)    (a143,b59)    (a183,b35)
(a22,b199)    (a63,b18)     (a103,b51)    (a143,b61)    (a183,b38)
(a22,b200)    (a63,b19)     (a103,b55)    (a143,b62)    (a183,b39)
(a23,b2)      (a63,b26)     (a103,b56)    (a143,b63)    (a183,b40)
(a23,b3)      (a63,b27)     (a103,b59)    (a143,b64)    (a183,b41)
(a23,b7)      (a63,b29)     (a103,b63)    (a143,b74)    (a183,b43)
(a23,b8)      (a63,b31)     (a103,b65)    (a143,b81)    (a183,b44)
(a23,b14)     (a63,b32)     (a103,b68)    (a143,b84)    (a183,b45)
(a23,b15)     (a63,b33)     (a103,b69)    (a143,b86)    (a183,b48)
(a23,b17)     (a63,b34)     (a103,b70)    (a143,b87)    (a183,b50)
(a23,b23)     (a63,b38)     (a103,b75)    (a143,b90)    (a183,b53)
(a23,b25)     (a63,b39)     (a103,b76)    (a143,b91)    (a183,b55)
(a23,b32)     (a63,b42)     (a103,b82)    (a143,b96)    (a183,b59)
(a23,b33)     (a63,b46)     (a103,b83)    (a143,b97)    (a183,b62)
(a23,b35)     (a63,b47)     (a103,b86)    (a143,b98)    (a183,b65)
(a23,b38)     (a63,b48)     (a103,b88)    (a143,b99)    (a183,b69)
(a23,b43)     (a63,b49)     (a103,b89)    (a143,b100)   (a183,b74)
(a23,b46)     (a63,b50)     (a103,b91)    (a143,b101)   (a183,b77)
(a23,b47)     (a63,b51)     (a103,b92)    (a143,b102)   (a183,b78)
(a23,b50)     (a63,b52)     (a103,b94)    (a143,b109)   (a183,b81)
(a23,b51)     (a63,b53)     (a103,b95)    (a143,b111)   (a183,b84)
(a23,b55)     (a63,b54)     (a103,b101)   (a143,b113)   (a183,b87)
(a23,b56)     (a63,b55)     (a103,b103)   (a143,b114)   (a183,b94)
(a23,b57)     (a63,b64)     (a103,b104)   (a143,b116)   (a183,b95)
(a23,b59)     (a63,b67)     (a103,b111)   (a143,b120)   (a183,b96)
(a23,b63)     (a63,b68)     (a103,b114)   (a143,b123)   (a183,b100)
(a23,b64)     (a63,b71)     (a103,b118)   (a143,b129)   (a183,b101)
(a23,b66)     (a63,b72)     (a103,b119)   (a143,b132)   (a183,b102)
(a23,b67)     (a63,b74)     (a103,b122)   (a143,b133)   (a183,b108)
(a23,b71)     (a63,b75)     (a103,b123)   (a143,b135)   (a183,b109)
(a23,b73)     (a63,b77)     (a103,b125)   (a143,b140)   (a183,b111)
(a23,b75)     (a63,b78)     (a103,b128)   (a143,b143)   (a183,b112)
(a23,b76)     (a63,b80)     (a103,b131)   (a143,b144)   (a183,b113)
(a23,b79)     (a63,b81)     (a103,b133)   (a143,b147)   (a183,b114)
(a23,b80)     (a63,b83)     (a103,b137)   (a143,b149)   (a183,b115)
(a23,b91)     (a63,b84)     (a103,b145)   (a143,b150)   (a183,b116)
(a23,b93)     (a63,b85)     (a103,b147)   (a143,b154)   (a183,b118)
(a23,b96)     (a63,b86)     (a103,b149)   (a143,b157)   (a183,b121)
(a23,b99)     (a63,b91)     (a103,b150)   (a143,b158)   (a183,b122)
(a23,b100)    (a63,b93)     (a103,b154)   (a143,b159)   (a183,b123)
(a23,b107)    (a63,b94)     (a103,b157)   (a143,b160)   (a183,b124)
(a23,b108)    (a63,b96)     (a103,b158)   (a143,b162)   (a183,b125)
(a23,b110)    (a63,b97)     (a103,b159)   (a143,b164)   (a183,b127)
(a23,b112)    (a63,b99)     (a103,b161)   (a143,b165)   (a183,b130)
(a23,b113)    (a63,b100)    (a103,b165)   (a143,b168)   (a183,b133)
(a23,b114)    (a63,b103)    (a103,b168)   (a143,b175)   (a183,b135)
(a23,b117)    (a63,b105)    (a103,b169)   (a143,b177)   (a183,b140)
(a23,b119)    (a63,b111)    (a103,b178)   (a143,b179)   (a183,b142)
(a23,b123)    (a63,b119)    (a103,b181)   (a143,b180)   (a183,b143)
(a23,b126)    (a63,b120)    (a103,b185)   (a143,b181)   (a183,b144)
(a23,b129)    (a63,b121)    (a103,b188)   (a143,b184)   (a183,b145)
(a23,b132)    (a63,b125)    (a103,b191)   (a143,b187)   (a183,b146)
(a23,b133)    (a63,b126)    (a103,b193)   (a143,b190)   (a183,b147)
(a23,b134)    (a63,b130)    (a103,b194)   (a143,b192)   (a183,b152)
(a23,b140)    (a63,b131)    (a103,b195)   (a143,b197)   (a183,b157)
(a23,b141)    (a63,b132)    (a103,b197)   (a143,b199)   (a183,b158)
(a23,b143)    (a63,b133)    (a103,b198)   (a144,b1)     (a183,b160)
(a23,b144)    (a63,b134)    (a103,b199)   (a144,b2)     (a183,b165)
(a23,b146)    (a63,b137)    (a103,b200)   (a144,b3)     (a183,b166)
(a23,b147)    (a63,b138)    (a104,b1)     (a144,b4)     (a183,b169)
(a23,b151)    (a63,b139)    (a104,b2)     (a144,b9)     (a183,b171)
(a23,b152)    (a63,b140)    (a104,b4)     (a144,b10)    (a183,b175)
(a23,b153)    (a63,b144)    (a104,b9)     (a144,b11)    (a183,b177)
(a23,b156)    (a63,b146)    (a104,b10)    (a144,b17)    (a183,b178)
(a23,b157)    (a63,b147)    (a104,b11)    (a144,b20)    (a183,b180)
(a23,b160)    (a63,b154)    (a104,b12)    (a144,b21)    (a183,b181)
(a23,b161)    (a63,b159)    (a104,b14)    (a144,b26)    (a183,b183)
(a23,b171)    (a63,b163)    (a104,b15)    (a144,b27)    (a183,b184)
(a23,b174)    (a63,b164)    (a104,b21)    (a144,b29)    (a183,b188)
(a23,b175)    (a63,b168)    (a104,b22)    (a144,b30)    (a183,b189)
(a23,b178)    (a63,b170)    (a104,b26)    (a144,b33)    (a183,b192)
(a23,b182)    (a63,b173)    (a104,b29)    (a144,b34)    (a183,b193)
(a23,b184)    (a63,b175)    (a104,b35)    (a144,b36)    (a183,b196)
(a23,b187)    (a63,b176)    (a104,b36)    (a144,b38)    (a183,b198)
(a23,b188)    (a63,b177)    (a104,b39)    (a144,b42)    (a183,b200)
(a23,b190)    (a63,b181)    (a104,b41)    (a144,b49)    (a184,b7)
(a23,b193)    (a63,b184)    (a104,b43)    (a144,b51)    (a184,b8)
(a23,b194)    (a63,b186)    (a104,b45)    (a144,b52)    (a184,b13)
(a23,b199)    (a63,b189)    (a104,b46)    (a144,b55)    (a184,b16)
(a23,b200)    (a63,b195)    (a104,b47)    (a144,b56)    (a184,b17)
(a24,b2)      (a63,b196)    (a104,b50)    (a144,b58)    (a184,b20)
(a24,b4)      (a64,b2)      (a104,b55)    (a144,b61)    (a184,b24)
(a24,b6)      (a64,b6)      (a104,b57)    (a144,b64)    (a184,b26)
(a24,b12)     (a64,b7)      (a104,b62)    (a144,b66)    (a184,b28)
(a24,b13)     (a64,b8)      (a104,b64)    (a144,b67)    (a184,b32)
(a24,b16)     (a64,b10)     (a104,b65)    (a144,b69)    (a184,b35)
(a24,b17)     (a64,b15)     (a104,b66)    (a144,b70)    (a184,b41)
(a24,b21)     (a64,b18)     (a104,b69)    (a144,b73)    (a184,b42)
(a24,b24)     (a64,b24)     (a104,b70)    (a144,b75)    (a184,b44)
(a24,b27)     (a64,b26)     (a104,b72)    (a144,b80)    (a184,b45)
(a24,b30)     (a64,b27)     (a104,b75)    (a144,b83)    (a184,b48)
(a24,b34)     (a64,b29)     (a104,b76)    (a144,b86)    (a184,b49)
(a24,b36)     (a64,b32)     (a104,b79)    (a144,b89)    (a184,b50)
(a24,b39)     (a64,b34)     (a104,b81)    (a144,b90)    (a184,b51)
(a24,b40)     (a64,b35)     (a104,b82)    (a144,b92)    (a184,b52)
(a24,b42)     (a64,b38)     (a104,b84)    (a144,b94)    (a184,b53)
(a24,b44)     (a64,b39)     (a104,b85)    (a144,b95)    (a184,b54)
(a24,b51)     (a64,b42)     (a104,b87)    (a144,b100)   (a184,b55)
(a24,b54)     (a64,b44)     (a104,b89)    (a144,b101)   (a184,b58)
(a24,b57)     (a64,b50)     (a104,b92)    (a144,b105)   (a184,b59)
(a24,b59)     (a64,b51)     (a104,b93)    (a144,b107)   (a184,b60)
(a24,b61)     (a64,b54)     (a104,b96)    (a144,b110)   (a184,b62)
(a24,b62)     (a64,b55)     (a104,b100)   (a144,b112)   (a184,b66)
(a24,b66)     (a64,b56)     (a104,b102)   (a144,b117)   (a184,b67)
(a24,b68)     (a64,b58)     (a104,b104)   (a144,b119)   (a184,b70)
(a24,b70)     (a64,b60)     (a104,b105)   (a144,b120)   (a184,b77)
(a24,b75)     (a64,b64)     (a104,b106)   (a144,b121)   (a184,b79)
(a24,b77)     (a64,b65)     (a104,b109)   (a144,b124)   (a184,b81)
(a24,b79)     (a64,b68)     (a104,b111)   (a144,b128)   (a184,b83)
(a24,b80)     (a64,b71)     (a104,b116)   (a144,b129)   (a184,b84)
(a24,b81)     (a64,b72)     (a104,b118)   (a144,b132)   (a184,b86)
(a24,b82)     (a64,b73)     (a104,b119)   (a144,b136)   (a184,b89)
(a24,b83)     (a64,b77)     (a104,b120)   (a144,b137)   (a184,b94)
(a24,b84)     (a64,b80)     (a104,b122)   (a144,b139)   (a184,b97)
(a24,b85)     (a64,b84)     (a104,b124)   (a144,b142)   (a184,b98)
(a24,b86)     (a64,b85)     (a104,b125)   (a144,b145)   (a184,b104)
(a24,b87)     (a64,b91)     (a104,b127)   (a144,b149)   (a184,b106)
(a24,b89)     (a64,b93)     (a104,b129)   (a144,b151)   (a184,b109)
(a24,b93)     (a64,b98)     (a104,b130)   (a144,b154)   (a184,b113)
(a24,b95)     (a64,b107)    (a104,b132)   (a144,b156)   (a184,b114)
(a24,b97)     (a64,b109)    (a104,b133)   (a144,b157)   (a184,b116)
(a24,b98)     (a64,b110)    (a104,b136)   (a144,b158)   (a184,b120)
(a24,b99)     (a64,b111)    (a104,b142)   (a144,b159)   (a184,b121)
(a24,b101)    (a64,b112)    (a104,b144)   (a144,b162)   (a184,b123)
(a24,b102)    (a64,b113)    (a104,b147)   (a144,b165)   (a184,b126)
(a24,b105)    (a64,b115)    (a104,b148)   (a144,b166)   (a184,b129)
(a24,b107)    (a64,b116)    (a104,b155)   (a144,b167)   (a184,b131)
(a24,b108)    (a64,b120)    (a104,b156)   (a144,b173)   (a184,b132)
(a24,b118)    (a64,b125)    (a104,b163)   (a144,b175)   (a184,b133)
(a24,b125)    (a64,b127)    (a104,b165)   (a144,b180)   (a184,b139)
(a24,b126)    (a64,b134)    (a104,b166)   (a144,b183)   (a184,b142)
(a24,b128)    (a64,b138)    (a104,b174)   (a144,b184)   (a184,b143)
(a24,b132)    (a64,b139)    (a104,b176)   (a144,b188)   (a184,b146)
(a24,b136)    (a64,b140)    (a104,b177)   (a144,b200)   (a184,b147)
(a24,b139)    (a64,b142)    (a104,b179)   (a145,b7)     (a184,b148)
(a24,b142)    (a64,b144)    (a104,b180)   (a145,b10)    (a184,b149)
(a24,b144)    (a64,b146)    (a104,b181)   (a145,b11)    (a184,b152)
(a24,b145)    (a64,b149)    (a104,b187)   (a145,b13)    (a184,b153)
(a24,b148)    (a64,b150)    (a104,b188)   (a145,b14)    (a184,b154)
(a24,b149)    (a64,b152)    (a104,b189)   (a145,b19)    (a184,b160)
(a24,b150)    (a64,b154)    (a104,b191)   (a145,b20)    (a184,b165)
(a24,b155)    (a64,b155)    (a104,b192)   (a145,b24)    (a184,b168)
(a24,b157)    (a64,b159)    (a104,b194)   (a145,b32)    (a184,b175)
(a24,b158)    (a64,b162)    (a104,b195)   (a145,b33)    (a184,b178)
(a24,b159)    (a64,b163)    (a104,b196)   (a145,b36)    (a184,b182)
(a24,b163)    (a64,b166)    (a104,b198)   (a145,b38)    (a184,b184)
(a24,b164)    (a64,b168)    (a104,b200)   (a145,b40)    (a184,b189)
(a24,b166)    (a64,b169)    (a105,b2)     (a145,b42)    (a184,b190)
(a24,b167)    (a64,b171)    (a105,b4)     (a145,b45)    (a184,b192)
(a24,b168)    (a64,b173)    (a105,b5)     (a145,b47)    (a184,b193)
(a24,b169)    (a64,b174)    (a105,b19)    (a145,b49)    (a184,b198)
(a24,b172)    (a64,b184)    (a105,b21)    (a145,b51)    (a184,b199)
(a24,b173)    (a64,b186)    (a105,b22)    (a145,b53)    (a185,b1)
(a24,b178)    (a64,b189)    (a105,b26)    (a145,b54)    (a185,b2)
(a24,b179)    (a64,b191)    (a105,b27)    (a145,b55)    (a185,b3)
(a24,b182)    (a64,b196)    (a105,b30)    (a145,b59)    (a185,b4)
(a24,b184)    (a65,b6)      (a105,b31)    (a145,b62)    (a185,b6)
(a24,b185)    (a65,b7)      (a105,b35)    (a145,b63)    (a185,b8)
(a24,b190)    (a65,b8)      (a105,b37)    (a145,b64)    (a185,b10)
(a24,b193)    (a65,b10)     (a105,b38)    (a145,b68)    (a185,b12)
(a24,b197)    (a65,b11)     (a105,b39)    (a145,b69)    (a185,b15)
(a25,b1)      (a65,b12)     (a105,b48)    (a145,b72)    (a185,b16)
(a25,b4)      (a65,b13)     (a105,b50)    (a145,b74)    (a185,b17)
(a25,b5)      (a65,b14)     (a105,b53)    (a145,b75)    (a185,b18)
(a25,b8)      (a65,b15)     (a105,b54)    (a145,b76)    (a185,b20)
(a25,b18)     (a65,b23)     (a105,b57)    (a145,b78)    (a185,b22)
(a25,b19)     (a65,b29)     (a105,b59)    (a145,b81)    (a185,b23)
(a25,b21)     (a65,b34)     (a105,b61)    (a145,b84)    (a185,b28)
(a25,b22)     (a65,b35)     (a105,b62)    (a145,b87)    (a185,b30)
(a25,b26)     (a65,b38)     (a105,b71)    (a145,b90)    (a185,b34)
(a25,b29)     (a65,b39)     (a105,b75)    (a145,b91)    (a185,b35)
(a25,b31)     (a65,b43)     (a105,b76)    (a145,b94)    (a185,b41)
(a25,b34)     (a65,b44)     (a105,b77)    (a145,b96)    (a185,b42)
(a25,b37)     (a65,b45)     (a105,b78)    (a145,b97)    (a185,b45)
(a25,b38)     (a65,b47)     (a105,b80)    (a145,b99)    (a185,b46)
(a25,b39)     (a65,b52)     (a105,b81)    (a145,b100)   (a185,b51)
(a25,b40)     (a65,b53)     (a105,b84)    (a145,b101)   (a185,b54)
(a25,b43)     (a65,b55)     (a105,b87)    (a145,b102)   (a185,b55)
(a25,b46)     (a65,b56)     (a105,b89)    (a145,b103)   (a185,b56)
(a25,b48)     (a65,b58)     (a105,b91)    (a145,b111)   (a185,b61)
(a25,b52)     (a65,b63)     (a105,b94)    (a145,b114)   (a185,b63)
(a25,b53)     (a65,b66)     (a105,b100)   (a145,b116)   (a185,b71)
(a25,b54)     (a65,b67)     (a105,b102)   (a145,b117)   (a185,b72)
(a25,b63)     (a65,b71)     (a105,b103)   (a145,b118)   (a185,b75)
